28, -1, 0, 998.53, 241.95, 117.88, 197.50, 0.857,-1
28, -1, 0, 1778.51, 381.99, 110.32, 220.54, 0.815,-1
28, -1, 0, 1864.56, 900.81, 110.88, 292.87, 0.778,-1
28, -1, 0, 852.16, 287.25, 49.20, 212.92, 0.704,-1
28, -1, 0, 895.23, 602.44, 109.92, 251.92, 0.691,-1
28, -1, 0, 1642.54, 60.17, 58.89, 120.34, 0.676,-1
28, -1, 0, 1880.39, 226.03, 79.22, 212.36, 0.671,-1
28, -1, 0, 884.12, 594.83, 161.20, 265.03, 0.628,-1
28, -1, 0, 1284.60, 228.17, 67.35, 176.87, 0.625,-1
28, -1, 0, 1784.22, 227.90, 56.08, 115.32, 0.532,-1
28, -1, 0, 1314.65, 50.01, 35.06, 100.01, 0.350,-1
28, -1, 1, 996.38, 240.69, 116.65, 200.76, 0.874,-1
28, -1, 1, 1856.76, 906.58, 126.48, 288.05, 0.820,-1
28, -1, 1, 1778.20, 379.96, 113.93, 224.05, 0.781,-1
28, -1, 1, 852.21, 287.75, 49.10, 212.19, 0.708,-1
28, -1, 1, 1879.89, 222.62, 80.22, 218.13, 0.667,-1
28, -1, 1, 1639.97, 59.03, 53.08, 118.06, 0.658,-1
28, -1, 1, 892.94, 602.67, 114.70, 250.61, 0.651,-1
28, -1, 1, 1284.78, 227.57, 66.75, 178.77, 0.605,-1
28, -1, 1, 914.03, 606.31, 68.59, 239.87, 0.604,-1
28, -1, 1, 840.92, 564.74, 84.23, 230.88, 0.565,-1
28, -1, 1, 1783.81, 228.43, 56.28, 116.12, 0.533,-1
28, -1, 1, 882.93, 593.73, 163.70, 258.99, 0.516,-1
28, -1, 1, 868.24, 568.78, 149.52, 233.08, 0.395,-1
28, -1, 1, 1312.51, 145.11, 52.79, 136.37, 0.370,-1
28, -1, 1, 1312.85, 52.29, 39.57, 104.58, 0.358,-1
28, -1, 2, 992.96, 241.46, 117.26, 197.35, 0.839,-1
28, -1, 2, 1845.35, 909.11, 149.30, 275.96, 0.830,-1
28, -1, 2, 1779.61, 376.61, 117.59, 229.39, 0.797,-1
28, -1, 2, 899.73, 604.35, 100.74, 246.51, 0.748,-1
