8, -1, 0, 1006.48, 364.7, 40.6, 145.36, 0.773, -1
8, -1, 0, 1254.26, 357.38, 39.95, 154.43, 0.761, -1
8, -1, 0, 1212.58, 134.97, 25.56, 112.9, 0.656, -1
8, -1, 0, 1124.27, 519.31, 48.55, 179.12, 0.643, -1
8, -1, 0, 1898.23, 482.7, 43.54, 149.86, 0.553, -1
8, -1, 1, 1254.44, 357.29, 40.47, 154.82, 0.768, -1
8, -1, 1, 1008.56, 367.11, 35.81, 144.49, 0.736, -1
8, -1, 1, 1212.38, 134.37, 26.11, 113.6, 0.65, -1
8, -1, 1, 1119.2, 519.91, 47.95, 184.38, 0.604, -1
8, -1, 2, 775.01, 623.0, 41.12, 137.28, 0.809, -1
8, -1, 2, 1096.04, 895.76, 62.09, 216.25, 0.789, -1
8, -1, 2, 1254.36, 357.26, 40.57, 154.98, 0.77, -1
8, -1, 2, 1150.33, 243.41, 40.52, 137.25, 0.731, -1
8, -1, 2, 1011.2, 364.47, 35.34, 147.21, 0.726, -1
8, -1, 2, 1211.67, 133.66, 27.5, 112.8, 0.658, -1
8, -1, 2, 1115.14, 524.44, 44.12, 169.03, 0.531, -1
8, -1, 3, 775.15, 624.98, 40.88, 139.68, 0.81, -1
8, -1, 3, 1254.36, 357.99, 40.5, 153.39, 0.768, -1
8, -1, 3, 1149.52, 243.83, 39.28, 138.48, 0.747, -1
8, -1, 3, 1012.28, 364.19, 34.23, 144.85, 0.725, -1
8, -1, 3, 1211.26, 134.13, 27.96, 112.88, 0.679, -1
8, -1, 3, 1110.35, 540.03, 39.45, 145.13, 0.538, -1
8, -1, 4, 1014.31, 363.85, 38.04, 144.15, 0.814, -1
8, -1, 4, 1254.17, 358.02, 40.12, 153.36, 0.767, -1
8, -1, 4, 1147.48, 243.78, 40.44, 136.31, 0.742, -1
8, -1, 4, 1106.61, 521.76, 49.19, 182.08, 0.693, -1
8, -1, 4, 1211.04, 134.84, 28.04, 112.94, 0.677, -1
8, -1, 5, 1015.36, 364.16, 38.52, 142.14, 0.804, -1
8, -1, 5, 1254.43, 358.13, 40.58, 153.33, 0.766, -1
8, -1, 5, 1103.99, 523.48, 52.34, 182.82, 0.748, -1
8, -1, 5, 1210.65, 134.92, 28.17, 112.57, 0.707, -1
8, -1, 6, 1017.73, 362.36, 42.46, 145.53, 0.816, -1
8, -1, 6, 1254.74, 357.88, 41.4, 153.83, 0.77, -1
8, -1, 6, 1210.41, 134.65, 28.82, 113.36, 0.715, -1
8, -1, 7, 1254.37, 358.04, 40.65, 153.02, 0.764, -1
8, -1, 7, 1210.76, 134.58, 28.71, 113.16, 0.714, -1
8, -1, 8, 1254.5, 357.92, 41.29, 153.36, 0.765, -1
8, -1, 8, 1211.28, 134.66, 28.81, 114.29, 0.692, -1
8, -1, 9, 1254.34, 357.85, 40.79, 153.77, 0.76, -1
8, -1, 9, 1211.2, 135.21, 28.77, 115.12, 0.716, -1
8, -1, 9, 611.7, 351.25, 27.71, 110.53, 0.657, -1
8, -1, 10, 1254.39, 357.88, 41.02, 154.08, 0.763, -1
8, -1, 10, 1211.08, 134.85, 28.92, 115.81, 0.693, -1
8, -1, 10, 610.91, 351.9, 27.06, 113.62, 0.546, -1
8, -1, 11, 1254.57, 357.72, 41.47, 154.53, 0.758, -1
8, -1, 11, 1210.43, 136.06, 28.1, 115.9, 0.713, -1
8, -1, 11, 608.34, 354.73, 23.98, 107.81, 0.516, -1
8, -1, 12, 1487.87, 247.22, 39.93, 136.22, 0.804, -1
8, -1, 12, 1254.33, 357.47, 41.0, 154.56, 0.756, -1
8, -1, 12, 1211.31, 135.46, 27.09, 116.78, 0.65, -1
8, -1, 12, 608.1, 352.15, 27.49, 105.18, 0.555, -1
8, -1, 12, 1606.53, 742.97, 52.53, 179.43, 0.522, -1
8, -1, 13, 1488.55, 247.39, 40.08, 134.83, 0.82, -1
8, -1, 13, 1254.51, 357.61, 41.06, 154.18, 0.762, -1
8, -1, 13, 1211.58, 131.75, 25.03, 118.86, 0.605, -1
8, -1, 14, 1490.39, 246.08, 38.07, 135.9, 0.828, -1
8, -1, 14, 1254.41, 357.45, 40.7, 154.43, 0.757, -1
8, -1, 14, 1212.62, 131.01, 23.82, 116.6, 0.595, -1
8, -1, 15, 1491.29, 243.88, 37.26, 137.69, 0.815, -1
8, -1, 15, 1032.06, 349.19, 41.62, 144.44, 0.772, -1
8, -1, 15, 1254.51, 357.32, 40.94, 154.16, 0.757, -1
8, -1, 15, 1212.43, 129.85, 24.58, 115.69, 0.577, -1
8, -1, 16, 1492.36, 245.04, 35.46, 139.47, 0.799, -1
8, -1, 16, 1033.79, 347.82, 38.02, 141.32, 0.771, -1
