28, -1, 0, 998.53, 241.95, 117.88, 197.5, 0.857,-1
28, -1, 0, 1778.51, 381.99, 110.32, 220.54, 0.815,-1
28, -1, 0, 1864.56, 900.81, 110.88, 292.87, 0.778,-1
28, -1, 0, 852.16, 287.25, 49.2, 212.92, 0.704,-1
28, -1, 0, 895.23, 602.44, 109.92, 251.92, 0.691,-1
28, -1, 0, 1642.54, 60.17, 58.89, 120.34, 0.676,-1
28, -1, 0, 1880.39, 226.03, 79.22, 212.36, 0.671,-1
28, -1, 0, 884.12, 594.83, 161.2, 265.03, 0.628,-1
28, -1, 0, 1284.6, 228.17, 67.35, 176.87, 0.625,-1
28, -1, 0, 1784.22, 227.9, 56.08, 115.32, 0.532,-1
28, -1, 1, 996.38, 240.69, 116.65, 200.76, 0.874,-1
28, -1, 1, 1856.76, 906.58, 126.48, 288.05, 0.82,-1
28, -1, 1, 1778.2, 379.96, 113.93, 224.05, 0.781,-1
28, -1, 1, 852.21, 287.75, 49.1, 212.19, 0.708,-1
28, -1, 1, 1879.89, 222.62, 80.22, 218.13, 0.667,-1
28, -1, 1, 1639.97, 59.03, 53.08, 118.06, 0.658,-1
28, -1, 1, 892.94, 602.67, 114.7, 250.61, 0.651,-1
28, -1, 1, 1284.78, 227.57, 66.75, 178.77, 0.605,-1
28, -1, 1, 914.03, 606.31, 68.59, 239.87, 0.604,-1
28, -1, 1, 840.92, 564.74, 84.23, 230.88, 0.565,-1
28, -1, 1, 1783.81, 228.43, 56.28, 116.12, 0.533,-1
28, -1, 1, 882.93, 593.73, 163.7, 258.99, 0.516,-1
28, -1, 2, 992.96, 241.46, 117.26, 197.35, 0.839,-1
28, -1, 2, 1845.35, 909.11, 149.3, 275.96, 0.83,-1
28, -1, 2, 1779.61, 376.61, 117.59, 229.39, 0.797,-1
28, -1, 2, 899.73, 604.35, 100.74, 246.51, 0.748,-1
28, -1, 2, 852.29, 287.69, 48.8, 212.67, 0.701,-1
28, -1, 2, 1637.96, 59.91, 45.95, 119.83, 0.674,-1
28, -1, 2, 915.94, 605.88, 66.05, 242.57, 0.668,-1
28, -1, 2, 839.23, 567.22, 79.62, 231.21, 0.657,-1
28, -1, 2, 1879.62, 219.64, 80.77, 219.39, 0.65,-1
28, -1, 2, 1286.2, 225.51, 69.8, 183.26, 0.565,-1
28, -1, 3, 1845.41, 910.94, 149.19, 281.4, 0.875,-1
28, -1, 3, 992.73, 237.21, 116.4, 206.91, 0.86,-1
28, -1, 3, 1781.13, 374.14, 114.78, 221.85, 0.833,-1
28, -1, 3, 852.15, 288.06, 48.8, 213.87, 0.7,-1
