19, -1, 0, 626.57, 289.83, 38.81, 129.45, 0.68, -1
19, -1, 0, 1093.81, 571.93, 54.58, 192.48, 0.652, -1
19, -1, 0, 399.71, 389.38, 32.83, 135.45, 0.588, -1
19, -1, 0, 402.31, 617.8, 50.6, 209.33, 0.557, -1
19, -1, 1, 1016.57, 819.69, 70.92, 239.45, 0.82, -1
19, -1, 1, 1093.33, 570.78, 56.26, 190.49, 0.68, -1
19, -1, 1, 399.46, 389.06, 32.97, 136.87, 0.563, -1
19, -1, 2, 1020.03, 816.66, 70.21, 234.13, 0.867, -1
19, -1, 2, 1090.03, 573.63, 51.86, 181.04, 0.678, -1
19, -1, 2, 398.99, 388.35, 32.46, 137.11, 0.578, -1
19, -1, 2, 412.14, 613.88, 58.63, 196.64, 0.552, -1
19, -1, 3, 1026.17, 811.23, 63.08, 233.26, 0.862, -1
19, -1, 3, 1088.86, 575.72, 54.13, 182.29, 0.698, -1
19, -1, 3, 398.95, 387.39, 33.11, 139.07, 0.564, -1
19, -1, 4, 1029.53, 808.47, 62.84, 237.42, 0.789, -1
19, -1, 4, 398.92, 387.87, 33.65, 139.13, 0.565, -1
19, -1, 5, 1034.04, 803.27, 63.9, 234.98, 0.756, -1
19, -1, 5, 1084.95, 585.02, 58.05, 202.68, 0.755, -1
19, -1, 5, 398.66, 387.18, 33.38, 139.72, 0.573, -1
19, -1, 6, 1036.32, 801.63, 65.59, 233.46, 0.804, -1
19, -1, 6, 1082.01, 590.72, 61.57, 207.77, 0.766, -1
19, -1, 6, 398.71, 387.18, 33.75, 139.84, 0.587, -1
19, -1, 7, 1039.06, 797.37, 67.27, 234.14, 0.838, -1
19, -1, 7, 396.62, 379.59, 37.89, 155.77, 0.571, -1
19, -1, 8, 396.23, 383.69, 38.51, 151.72, 0.59, -1
19, -1, 9, 1190.34, 608.21, 59.09, 201.45, 0.678, -1
19, -1, 9, 396.33, 382.78, 39.14, 153.06, 0.589, -1
19, -1, 10, 1190.91, 605.38, 57.56, 200.43, 0.755, -1
19, -1, 10, 396.25, 383.14, 39.98, 154.91, 0.583, -1
19, -1, 11, 1190.89, 603.71, 56.89, 199.88, 0.675, -1
19, -1, 11, 398.85, 384.43, 35.45, 146.47, 0.564, -1
