3, -1, 0, 1876.8, 694.33, 86.39, 186.04, 0.83,-1
3, -1, 0, 1803.57, 186.5, 110.66, 193.56, 0.826,-1
3, -1, 0, 1208.27, 305.11, 50.64, 164.04, 0.812,-1
3, -1, 0, 133.09, 913.26, 153.48, 236.13, 0.795,-1
3, -1, 1, 1803.8, 428.44, 148.66, 214.22, 0.899,-1
3, -1, 1, 1806.33, 185.52, 103.89, 190.45, 0.858,-1
3, -1, 1, 1865.34, 694.62, 109.31, 188.44, 0.809,-1
3, -1, 1, 133.02, 913.7, 153.47, 237.27, 0.797,-1
3, -1, 1, 1210.99, 304.34, 56.84, 169.88, 0.738,-1
3, -1, 2, 1805.79, 184.76, 103.97, 189.69, 0.861,-1
3, -1, 2, 1854.04, 689.78, 131.93, 199.38, 0.822,-1
3, -1, 2, 132.86, 913.09, 154.12, 236.55, 0.802,-1
3, -1, 2, 1212.05, 303.53, 60.68, 168.84, 0.72,-1
3, -1, 3, 1815.79, 420.21, 143.82, 209.43, 0.88,-1
3, -1, 3, 1803.78, 183.76, 107.35, 192.77, 0.87,-1
3, -1, 3, 132.86, 912.97, 154.28, 238.94, 0.799,-1
3, -1, 3, 1213.46, 303.6, 62.84, 169.0, 0.696,-1
3, -1, 4, 1820.28, 418.19, 142.85, 208.92, 0.877,-1
3, -1, 4, 1805.39, 182.64, 103.67, 192.37, 0.845,-1
3, -1, 4, 132.76, 912.01, 154.54, 239.09, 0.798,-1
3, -1, 4, 1213.68, 305.96, 67.95, 167.66, 0.731,-1
3, -1, 5, 1827.47, 416.73, 134.71, 209.57, 0.882,-1
3, -1, 5, 1806.03, 184.11, 101.49, 192.28, 0.811,-1
3, -1, 5, 132.62, 912.13, 153.8, 239.75, 0.792,-1
3, -1, 5, 1215.34, 305.45, 70.16, 168.47, 0.762,-1
3, -1, 6, 1829.66, 414.93, 129.92, 212.54, 0.861,-1
3, -1, 6, 132.76, 910.8, 154.09, 239.74, 0.803,-1
3, -1, 6, 1807.22, 184.05, 96.8, 189.13, 0.781,-1
3, -1, 6, 1216.55, 304.54, 70.88, 168.98, 0.747,-1
3, -1, 7, 1832.54, 415.88, 132.66, 212.67, 0.885,-1
3, -1, 7, 1807.72, 185.27, 93.45, 190.17, 0.824,-1
3, -1, 7, 132.89, 911.51, 153.7, 241.5, 0.802,-1
3, -1, 7, 1217.99, 303.81, 73.69, 169.63, 0.76,-1
3, -1, 8, 1833.84, 414.18, 132.87, 213.4, 0.915,-1
3, -1, 8, 1809.14, 181.61, 86.86, 186.13, 0.831,-1
3, -1, 8, 132.77, 911.15, 152.98, 238.53, 0.802,-1
3, -1, 8, 1219.08, 302.89, 76.49, 170.39, 0.759,-1
3, -1, 9, 1836.15, 413.19, 137.75, 212.61, 0.932,-1
3, -1, 9, 1808.35, 179.71, 85.72, 188.25, 0.807,-1
3, -1, 9, 132.73, 912.03, 153.56, 240.48, 0.796,-1
3, -1, 9, 1219.91, 302.49, 81.02, 174.6, 0.788,-1
3, -1, 10, 1837.26, 410.46, 139.54, 213.84, 0.929,-1
3, -1, 10, 1808.81, 178.32, 86.34, 191.0, 0.821,-1
3, -1, 10, 132.97, 911.5, 153.29, 239.13, 0.794,-1
3, -1, 10, 1221.68, 298.64, 85.55, 179.42, 0.775,-1
3, -1, 11, 1839.26, 408.2, 141.36, 217.22, 0.933,-1
3, -1, 11, 1810.03, 176.06, 86.03, 190.61, 0.792,-1
3, -1, 11, 133.22, 912.89, 154.09, 242.4, 0.783,-1
3, -1, 11, 1222.23, 300.38, 87.7, 177.49, 0.706,-1
3, -1, 12, 1840.23, 406.17, 139.26, 218.42, 0.944,-1
3, -1, 12, 134.37, 913.81, 148.38, 232.4, 0.785,-1
3, -1, 12, 1809.65, 175.13, 85.14, 196.16, 0.755,-1
3, -1, 12, 1221.98, 296.87, 90.76, 169.57, 0.657,-1
3, -1, 13, 1841.55, 405.37, 140.0, 221.02, 0.941,-1
3, -1, 13, 134.16, 913.25, 148.15, 231.58, 0.789,-1
3, -1, 13, 1809.83, 176.18, 86.12, 194.79, 0.758,-1
3, -1, 13, 1223.32, 298.53, 91.85, 169.93, 0.619,-1
3, -1, 14, 1842.19, 403.36, 137.99, 220.09, 0.934,-1
3, -1, 14, 132.91, 912.72, 152.33, 236.87, 0.802,-1
3, -1, 14, 1811.7, 174.92, 87.32, 194.96, 0.749,-1
3, -1, 14, 1225.66, 299.42, 95.55, 175.08, 0.641,-1
3, -1, 14, 1231.33, 284.91, 77.34, 151.38, 0.402,-1
3, -1, 15, 1843.08, 402.09, 133.79, 222.21, 0.933,-1
3, -1, 15, 1799.94, 676.88, 136.6, 197.16, 0.878,-1
3, -1, 15, 132.91, 912.55, 152.73, 238.37, 0.801,-1
3, -1, 15, 1811.71, 171.86, 92.37, 196.9, 0.782,-1
3, -1, 15, 1228.67, 294.0, 94.5, 168.8, 0.681,-1
3, -1, 15, 1878.07, 814.4, 83.86, 125.77, 0.424,-1
3, -1, 16, 1845.22, 399.91, 128.84, 220.37, 0.908,-1
3, -1, 16, 1797.74, 675.79, 132.05, 202.0, 0.824,-1
3, -1, 16, 133.35, 912.08, 152.42, 239.32, 0.808,-1
3, -1, 16, 1813.58, 169.72, 98.75, 198.63, 0.773,-1
3, -1, 16, 1230.82, 281.87, 90.3, 144.64, 0.648,-1
3, -1, 16, 1879.13, 806.76, 81.74, 145.48, 0.627,-1
3, -1, 16, 1247.87, 275.45, 47.21, 137.97, 0.539,-1
3, -1, 17, 1849.75, 396.22, 124.56, 215.81, 0.87,-1
3, -1, 17, 1799.61, 677.37, 129.45, 206.03, 0.858,-1
3, -1, 17, 133.2, 911.71, 152.59, 239.95, 0.811,-1
3, -1, 17, 1815.81, 167.24, 112.9, 198.72, 0.799,-1
3, -1, 17, 1878.1, 802.95, 83.81, 145.04, 0.661,-1
3, -1, 17, 1255.27, 272.86, 40.8, 133.6, 0.659,-1
3, -1, 17, 1242.61, 273.08, 66.47, 132.32, 0.416,-1
3, -1, 18, 1795.23, 679.19, 116.34, 211.37, 0.91,-1
3, -1, 18, 1850.75, 388.55, 130.71, 223.21, 0.891,-1
3, -1, 18, 133.31, 911.65, 153.51, 241.41, 0.809,-1
3, -1, 18, 1814.58, 167.28, 122.08, 197.48, 0.768,-1
3, -1, 18, 1877.64, 794.89, 84.71, 162.75, 0.675,-1
3, -1, 18, 1258.25, 272.79, 43.57, 142.12, 0.645,-1
3, -1, 19, 1853.26, 384.75, 131.49, 226.56, 0.915,-1
3, -1, 19, 1785.83, 676.83, 131.59, 214.7, 0.849,-1
3, -1, 19, 1814.22, 167.1, 118.5, 193.74, 0.83,-1
3, -1, 19, 133.42, 911.82, 153.61, 241.18, 0.814,-1
3, -1, 19, 1875.34, 787.07, 89.32, 179.89, 0.709,-1
3, -1, 19, 1261.33, 269.35, 45.31, 140.49, 0.599,-1
3, -1, 20, 1856.75, 380.64, 126.5, 224.21, 0.916,-1
3, -1, 20, 133.43, 911.84, 153.49, 241.43, 0.819,-1
3, -1, 20, 1819.11, 165.6, 122.4, 195.4, 0.817,-1
3, -1, 20, 1874.0, 796.66, 91.99, 162.79, 0.801,-1
3, -1, 20, 1263.01, 270.38, 49.22, 145.13, 0.593,-1
3, -1, 21, 1862.17, 377.03, 115.65, 220.54, 0.903,-1
3, -1, 21, 1819.51, 162.78, 130.82, 198.15, 0.841,-1
3, -1, 21, 133.47, 911.54, 153.05, 240.92, 0.818,-1
3, -1, 21, 1265.63, 271.88, 50.84, 137.68, 0.678,-1
3, -1, 21, 1806.89, 170.88, 99.85, 180.15, 0.434,-1
3, -1, 22, 1863.49, 372.49, 113.03, 211.2, 0.883,-1
3, -1, 22, 133.48, 911.75, 152.21, 241.26, 0.818,-1
3, -1, 22, 1271.13, 269.09, 65.06, 139.65, 0.783,-1
3, -1, 22, 1825.79, 161.39, 121.68, 199.54, 0.745,-1
3, -1, 22, 1871.58, 794.89, 87.3, 154.84, 0.419,-1
3, -1, 23, 1862.82, 370.01, 114.36, 209.95, 0.883,-1
3, -1, 23, 133.51, 910.92, 151.57, 239.36, 0.828,-1
3, -1, 23, 1273.13, 269.95, 73.86, 134.97, 0.819,-1
3, -1, 23, 1827.32, 162.12, 123.76, 193.42, 0.777,-1
3, -1, 23, 1813.51, 167.8, 91.73, 182.3, 0.486,-1
3, -1, 24, 1863.47, 370.83, 113.06, 211.88, 0.888,-1
3, -1, 24, 133.39, 910.92, 152.15, 239.74, 0.83,-1
3, -1, 24, 1829.1, 160.44, 120.95, 191.88, 0.825,-1
3, -1, 24, 1272.37, 268.55, 75.33, 136.3, 0.807,-1
3, -1, 24, 1862.62, 789.4, 108.18, 162.19, 0.631,-1
3, -1, 24, 1815.72, 166.05, 84.45, 182.23, 0.442,-1
