8, -1, 0, 1215.78, 590.16, 60.70, 181.28, 0.862,-1
8, -1, 0, 1348.02, 712.27, 69.71, 195.73, 0.841,-1
8, -1, 0, 540.27, 725.73, 82.00, 242.24, 0.825,-1
8, -1, 0, 636.24, 346.08, 52.12, 122.68, 0.821,-1
8, -1, 0, 775.42, 625.78, 43.87, 137.73, 0.821,-1
8, -1, 0, 1859.29, 288.32, 60.99, 145.47, 0.813,-1
8, -1, 0, 101.56, 989.08, 131.08, 181.83, 0.786,-1
8, -1, 0, 1006.48, 364.70, 40.60, 145.36, 0.773,-1
8, -1, 0, 1114.45, 895.13, 86.03, 223.31, 0.766,-1
8, -1, 0, 1473.17, 251.81, 43.57, 140.58, 0.766,-1
8, -1, 0, 1254.26, 357.38, 39.95, 154.43, 0.761,-1
8, -1, 0, 261.65, 652.78, 108.70, 214.78, 0.730,-1
8, -1, 0, 1625.42, 678.09, 84.23, 224.99, 0.706,-1
8, -1, 0, 1151.50, 241.33, 44.44, 137.18, 0.690,-1
8, -1, 0, 1620.83, 510.77, 76.35, 172.26, 0.678,-1
8, -1, 0, 545.46, 482.76, 52.37, 159.71, 0.668,-1
8, -1, 0, 1212.58, 134.97, 25.56, 112.90, 0.656,-1
8, -1, 0, 1124.27, 519.31, 48.55, 179.12, 0.643,-1
8, -1, 0, 1898.23, 482.70, 43.54, 149.86, 0.553,-1
8, -1, 0, 542.06, 456.52, 59.11, 212.09, 0.476,-1
8, -1, 0, 532.85, 408.26, 46.93, 137.87, 0.375,-1
8, -1, 1, 1215.34, 590.41, 61.21, 181.50, 0.865,-1
8, -1, 1, 1347.57, 710.74, 71.31, 202.02, 0.837,-1
8, -1, 1, 543.87, 723.80, 83.09, 243.41, 0.827,-1
8, -1, 1, 637.10, 346.09, 52.52, 122.78, 0.813,-1
8, -1, 1, 1859.04, 288.65, 60.59, 144.90, 0.810,-1
8, -1, 1, 774.54, 624.36, 41.73, 138.52, 0.804,-1
8, -1, 1, 1103.72, 895.30, 71.74, 219.89, 0.797,-1
8, -1, 1, 101.32, 988.83, 131.38, 182.33, 0.791,-1
8, -1, 1, 1474.58, 250.85, 44.67, 140.61, 0.769,-1
8, -1, 1, 1254.44, 357.29, 40.47, 154.82, 0.768,-1
8, -1, 1, 1008.56, 367.11, 35.81, 144.49, 0.736,-1
8, -1, 1, 1150.69, 241.56, 41.80, 137.62, 0.710,-1
8, -1, 1, 259.87, 647.37, 110.83, 217.04, 0.694,-1
8, -1, 1, 1623.66, 683.22, 87.80, 225.59, 0.669,-1
8, -1, 1, 1618.29, 513.54, 81.74, 180.78, 0.659,-1
8, -1, 1, 1212.38, 134.37, 26.11, 113.60, 0.650,-1
8, -1, 1, 1119.20, 519.91, 47.95, 184.38, 0.604,-1
8, -1, 1, 546.75, 449.58, 70.96, 202.12, 0.596,-1
8, -1, 1, 553.03, 483.35, 52.48, 149.84, 0.477,-1
8, -1, 1, 1900.14, 487.49, 37.58, 144.00, 0.448,-1
8, -1, 1, 540.52, 414.08, 59.66, 154.17, 0.374,-1
8, -1, 1, 1121.36, 489.28, 35.57, 123.59, 0.309,-1
8, -1, 2, 1215.32, 590.24, 60.49, 180.93, 0.862,-1
8, -1, 2, 1347.96, 712.26, 69.23, 195.17, 0.836,-1
8, -1, 2, 547.17, 722.08, 81.85, 244.02, 0.825,-1
8, -1, 2, 1475.97, 250.93, 47.07, 139.91, 0.812,-1
8, -1, 2, 775.01, 623.00, 41.12, 137.28, 0.809,-1
